IterationNo,Year,Category,IsGranted,MovieTitle,ReleaseDate,FName,MName,LName
8,1936,Best Short Subject (Comedy),0,"Oh, My Nerves",1935-10-17,Jules,,White
8,1936,Best Short Subject (Comedy),0,Tit for Tat,1935-01-05,Hal,,Roach
8,1936,Best Short Subject (Novelty),1,Wings over Everest,1934-06-01,Pete,,Smith
8,1936,Best Short Subject (Novelty),0,Audioscopiks,1935-12-26,Pete,,Smith
8,1936,Best Short Subject (Novelty),0,Camera Thrills,1935-09-01,\N,,\N
8,1936,Best Short Subject (Cartoon),1,Three Orphan Kittens,1935-10-26,\N,,\N
8,1936,Best Short Subject (Cartoon),0,Who Killed Cock Robin?,1935-06-26,\N,,\N
8,1936,Best Music (Scoring),1,The Informer,1935-05-09,\N,,\N
8,1936,Best Music (Scoring),0,Captain Blood,1935-12-28,\N,,\N
8,1936,Best Music (Scoring),0,Mutiny on the Bounty,1935-11-08,\N,,\N
8,1936,Best Music (Scoring),0,Peter Ibbetson,1935-10-31,\N,,\N
8,1936,Best Music (Song),1,Gold Diggers of 1935,1935-03-16,Harry,,Warren
8,1936,Best Music (Song),0,Top Hat,1935-08-29,Irving,,Berlin
8,1936,Best Music (Song),0,Roberta,1935-03-08,Dorothy,,Fields
8,1936,Best Sound Recording,1,Naughty Marietta,1935-03-08,Douglas,,Shearer
8,1936,Best Sound Recording,0,"1,000 Dollars a Minute",1935-10-22,\N,,\N
8,1936,Best Sound Recording,0,Bride of Frankenstein,1935-04-19,Gilbert,,Kurland
8,1936,Best Sound Recording,0,Captain Blood,1935-12-28,Nathan,,Levinson
8,1936,Best Sound Recording,0,The Dark Angel,1935-09-08,Thomas,T.,Moulton
8,1936,Best Sound Recording,0,I Dream Too Much,1935-11-27,Carl,,Dreher
8,1936,Best Sound Recording,0,The Lives of a Bengal Lancer,1935-01-11,Franklin,,Hansen
8,1936,Best Sound Recording,0,Love Me Forever,1935-06-28,John,P.,Livadary
8,1936,Best Sound Recording,0,Thanks a Million,1935-10-25,Edmund,H.,Hansen
8,1936,Best Art Direction,1,The Dark Angel,1935-09-08,Richard,,Day
8,1936,Best Art Direction,0,The Lives of a Bengal Lancer,1935-01-11,Hans,,Dreier
8,1936,Best Art Direction,0,Top Hat,1935-08-29,Carroll,,Clark
8,1936,Best Cinematography,1,A Midsummer Night's Dream,1935-10-30,Hal,,Mohr
8,1936,Best Cinematography,0,Barbary Coast,1935-10-13,Ray,,June
8,1936,Best Cinematography,0,The Crusades,1935-08-21,Victor,,Milner
8,1936,Best Cinematography,0,Les Mis?rables,1935-04-20,Gregg,,Toland
8,1936,Best Film Editing,1,A Midsummer Night's Dream,1935-10-30,Ralph,,Dawson
8,1936,Best Film Editing,0,David Copperfield,1935-01-18,Robert,J.,Kern
8,1936,Best Film Editing,0,The Informer,1935-05-09,George,,Hively
8,1936,Best Film Editing,0,The Lives of a Bengal Lancer,1935-01-11,Ellsworth,,Hoagland
8,1936,Best Film Editing,0,Les Mis?rables,1935-04-20,Barbara,,McLean
8,1936,Best Film Editing,0,Mutiny on the Bounty,1935-11-08,Margaret,,Booth
8,1936,Best Dance Direction,1,Broadway Melody of 1936,1935-09-20,LeRoy,,Prinz
8,1936,Best Dance Direction,0,All the King's Horses,1935-02-13,LeRoy,,Prinz
8,1936,Best Dance Direction,0,Broadway Hostess,1935-12-07,\N,,\N
8,1936,Best Dance Direction,0,Gold Diggers of 1935,1935-03-16,Busby,,Berkeley
8,1936,Best Dance Direction,0,King of Burlesque,1936-01-03,Sammy,,Lee
8,1936,Best Dance Direction,0,She,1935-07-12,Benjamin,,Zemach
8,1936,Best Dance Direction,0,Top Hat,1935-08-29,Hermes,,Pan
8,1936,Best Assistant Director,1,The Lives of a Bengal Lancer,1935-01-11,Clem,,Beauchamp
8,1936,Best Assistant Director,0,David Copperfield,1935-01-18,Joseph,M.,Newman
8,1936,Best Assistant Director,0,Les Mis?rables,1935-04-20,Eric,G.,Stacey
8,1936,Best Assistant Director,0,A Midsummer Night's Dream,1935-10-30,Sherry,,Shourds
9,1937,Outstanding Production,1,The Great Ziegfeld,1936-03-22,Hunt,,Stromberg
9,1937,Outstanding Production,0,Anthony Adverse,1936-07-29,Henry,,Blanke
9,1937,Outstanding Production,0,Dodsworth,1936-09-23,Samuel,,Goldwyn
9,1937,Outstanding Production,0,Libeled Lady,1936-10-09,Lawrence,,Weingarten
9,1937,Outstanding Production,0,Mr. Deeds Goes to Town,1936-04-12,Frank,,Capra
9,1937,Outstanding Production,0,Romeo and Juliet,1936-08-20,Irving,,Thalberg
9,1937,Outstanding Production,0,San Francisco,1936-06-26,John,,Emerson
9,1937,Outstanding Production,0,The Story of Louis Pasteur,1936-02-22,\N,,\N
9,1937,Outstanding Production,0,A Tale of Two Cities,1935-12-27,David,O.,Selznick
9,1937,Outstanding Production,0,Three Smart Girls,1936-12-20,Joe,,Pasternak
9,1937,Best Directing,1,Mr. Deeds Goes to Town,1936-04-12,Frank,,Capra
9,1937,Best Directing,0,Dodsworth,1936-09-23,William,,Wyler
9,1937,Best Directing,0,The Great Ziegfeld,1936-03-22,Robert,Z.,Leonard
9,1937,Best Directing,0,My Man Godfrey,1936-09-06,Gregory,La,Cava
9,1937,Best Directing,0,San Francisco,1936-06-26,W.,S.,Van
9,1937,Best Actor,1,The Story of Louis Pasteur,1936-02-22,Paul,,Muni
9,1937,Best Actor,0,Mr. Deeds Goes to Town,1936-04-12,Gary,,Cooper
9,1937,Best Actor,0,Dodsworth,1936-09-23,Walter,,Huston
9,1937,Best Actor,0,My Man Godfrey,1936-09-06,William,,Powell
9,1937,Best Actor,0,San Francisco,1936-06-26,Spencer,,Tracy
9,1937,Best Actress,1,The Great Ziegfeld,1936-03-22,Luise,,Rainer
9,1937,Best Actress,0,Theodora Goes Wild,1936-11-12,Irene,,Dunne
9,1937,Best Actress,0,Valiant Is the Word for Carrie,1936-10-02,Gladys,,George
9,1937,Best Actress,0,My Man Godfrey,1936-09-06,Carole,,Lombard
9,1937,Best Actress,0,Romeo and Juliet,1936-08-20,Norma,,Shearer
9,1937,Best Actor in a Supporting Role,1,Come and Get It,1936-11-06,Walter,,Brennan
9,1937,Best Actor in a Supporting Role,0,My Man Godfrey,1936-09-06,Mischa,,Auer
9,1937,Best Actor in a Supporting Role,0,Pigskin Parade,1936-10-23,Stuart,,Erwin
9,1937,Best Actor in a Supporting Role,0,Romeo and Juliet,1936-08-20,Basil,,Rathbone
9,1937,Best Actor in a Supporting Role,0,The General Died at Dawn,1936-09-02,Akim,,Tamiroff
9,1937,Best Actress in a Supporting Role,1,Anthony Adverse,1936-07-29,Gale,,Sondergaard
9,1937,Best Actress in a Supporting Role,0,The Gorgeous Hussy,1936-08-28,Beulah,,Bondi
9,1937,Best Actress in a Supporting Role,0,My Man Godfrey,1936-09-06,Alice,,Brady
9,1937,Best Actress in a Supporting Role,0,These Three,1936-03-18,Bonita,,Granville
9,1937,Best Actress in a Supporting Role,0,Dodsworth,1936-09-23,Maria,,Ouspenskaya
9,1937,Best Writing (Original Story),1,The Story of Louis Pasteur,1936-02-22,Norman,,Krasna
9,1937,Best Writing (Original Story),0,Fury,1936-06-05,Norman,,Krasna
9,1937,Best Writing (Original Story),0,The Great Ziegfeld,1936-03-22,William,Anthony,McGuire
9,1937,Best Writing (Original Story),0,San Francisco,1936-06-26,\N,,\N
9,1937,Best Writing (Original Story),0,Three Smart Girls,1936-12-20,Adele,,Comandini
9,1937,Best Writing (Screenplay),1,The Story of Louis Pasteur,1936-02-22,Frances,,Goodrich
9,1937,Best Writing (Screenplay),0,After the Thin Man,1936-12-25,Frances,,Goodrich
9,1937,Best Writing (Screenplay),0,Dodsworth,1936-09-23,\N,,\N
9,1937,Best Writing (Screenplay),0,Mr. Deeds Goes to Town,1936-04-12,Robert,,Riskin
9,1937,Best Writing (Screenplay),0,My Man Godfrey,1936-09-06,\N,,\N
9,1937,Best Short Subject (One-Reel),1,Bored of Education,1936-08-20,Hal,,Roach
9,1937,Best Short Subject (One-Reel),0,Moscow Moods,1936-01-01,\N,,\N
9,1937,Best Short Subject (One-Reel),0,Wanted - A Master,1936-12-01,Pete,,Smith
9,1937,Best Short Subject (Two-Reel),1,The Public Pays,1936-10-10,\N,,\N
9,1937,Best Short Subject (Two-Reel),0,Double or Nothing,1936-01-18,\N,,\N
9,1937,Best Short Subject (Two-Reel),0,Dummy Ache,1936-07-10,\N,,\N
9,1937,Best Short Subject (Color),1,Give Me Liberty,1936-12-19,\N,,\N
9,1937,Best Short Subject (Color),0,La Fiesta de Santa Barbara,1935-12-07,\N,,\N
9,1937,Best Short Subject (Cartoon),1,The Country Cousin,1936-10-31,\N,,\N
9,1937,Best Short Subject (Cartoon),0,The Old Mill Pond,1936-03-07,\N,,\N
9,1937,Best Short Subject (Cartoon),0,Popeye the Sailor Meets Sindbad the Sailor,1936-11-27,\N,,\N
9,1937,Best Music (Scoring),1,Anthony Adverse,1936-07-29,\N,,\N
9,1937,Best Music (Scoring),0,The Charge of the Light Brigade,1936-10-20,\N,,\N
9,1937,Best Music (Scoring),0,The Garden of Allah,1936-11-19,\N,,\N
9,1937,Best Music (Scoring),0,The General Died at Dawn,1936-09-02,\N,,\N
9,1937,Best Music (Scoring),0,Winterset,1936-11-20,\N,,\N
9,1937,Best Music (Song),1,Swing Time,1936-08-27,Dorothy,,Fields
9,1937,Best Music (Song),0,Suzy,1936-07-20,Walter,,Donaldson
9,1937,Best Music (Song),0,Born to Dance,1936-11-27,\N,,\N
9,1937,Best Music (Song),0,The Trail of the Lonesome Pine,1936-03-13,Louis,,Alter
9,1937,Best Music (Song),0,Pennies from Heaven,1936-11-25,Arthur,,Johnston
9,1937,Best Music (Song),0,"Sing, Baby, Sing",1936-08-21,Richard,A.,Whiting
9,1937,Best Sound Recording,1,San Francisco,1936-06-26,Douglas,,Shearer
9,1937,Best Sound Recording,0,Banjo on My Knee,1936-12-11,Edmund,H.,Hansen
9,1937,Best Sound Recording,0,The Charge of the Light Brigade,1936-10-20,Nathan,,Levinson
9,1937,Best Sound Recording,0,Dodsworth,1936-09-23,Thomas,T.,Moulton
9,1937,Best Sound Recording,0,General Spanky,1936-12-11,Elmer,,Raguse
9,1937,Best Sound Recording,0,Mr. Deeds Goes to Town,1936-04-12,John,P.,Livadary
9,1937,Best Sound Recording,0,The Texas Rangers,1936-08-28,Franklin,,Hansen
9,1937,Best Sound Recording,0,That Girl from Paris,1936-12-31,John,O.,Aalberg
9,1937,Best Sound Recording,0,Three Smart Girls,1936-12-20,Homer,G.,Tasker
9,1937,Best Art Direction,1,Dodsworth,1936-09-23,Richard,,Day
9,1937,Best Art Direction,0,Anthony Adverse,1936-07-29,Anton,,Grot
9,1937,Best Art Direction,0,The Great Ziegfeld,1936-03-22,Cedric,,Gibbons
9,1937,Best Art Direction,0,Lloyd's of London,1936-11-25,William,S.,Darling
9,1937,Best Art Direction,0,The Magnificent Brute,1936-10-11,Albert,S.,D'Agostino
9,1937,Best Art Direction,0,Romeo and Juliet,1936-08-20,Fredric,,Hope
9,1937,Best Art Direction,0,Winterset,1936-11-20,Perry,,Ferguson
9,1937,Best Cinematography,1,Anthony Adverse,1936-07-29,Tony,,Gaudio
9,1937,Best Cinematography,0,The General Died at Dawn,1936-09-02,Victor,,Milner
9,1937,Best Cinematography,0,The Gorgeous Hussy,1936-08-28,George,,Folsey
9,1937,Best Film Editing,1,Anthony Adverse,1936-07-29,Ralph,,Dawson
9,1937,Best Film Editing,0,Come and Get It,1936-11-06,\N,,\N
9,1937,Best Film Editing,0,The Great Ziegfeld,1936-03-22,William,S.,Gray
9,1937,Best Film Editing,0,Lloyd's of London,1936-11-25,Barbara,,McLean
9,1937,Best Film Editing,0,A Tale of Two Cities,1935-12-27,Conrad,A.,Nervig
9,1937,Best Film Editing,0,Theodora Goes Wild,1936-11-12,Otto,,Meyer
9,1937,Best Dance Direction,1,The Great Ziegfeld,1936-03-22,Russell,,Lewis
9,1937,Best Dance Direction,0,Born to Dance,1936-11-27,\N,,\N
9,1937,Best Dance Direction,0,Cain and Mabel,1936-09-26,\N,,\N
9,1937,Best Dance Direction,0,Dancing Pirate,1936-05-22,Russell,,Lewis
9,1937,Best Dance Direction,0,Gold Diggers of 1937,1936-12-26,Busby,,Berkeley
9,1937,Best Dance Direction,0,One in a Million,1936-12-31,\N,,\N
9,1937,Best Dance Direction,0,Swing Time,1936-08-27,Hermes,,Pan
9,1937,Best Assistant Director,1,The Charge of the Light Brigade,1936-10-20,Jack,,Sullivan
9,1937,Best Assistant Director,0,Anthony Adverse,1936-07-29,William,,Cannon
9,1937,Best Assistant Director,0,The Garden of Allah,1936-11-19,Eric,G.,Stacey
9,1937,Best Assistant Director,0,The Last of the Mohicans,1936-09-04,Clem,,Beauchamp
9,1937,Best Assistant Director,0,San Francisco,1936-06-26,Joseph,M.,Newman
10,1938,Outstanding Production,1,The Life of Emile Zola,1937-08-11,Henry,,Blanke
10,1938,Outstanding Production,0,The Awful Truth,1937-10-21,Leo,,McCarey
10,1938,Outstanding Production,0,Captains Courageous,1937-05-11,Louis,D.,Lighton
10,1938,Outstanding Production,0,Dead End,1937-08-27,Samuel,,Goldwyn
10,1938,Outstanding Production,0,The Good Earth,1937-01-29,Irving,,Thalberg
10,1938,Outstanding Production,0,In Old Chicago,1938-01-06,Darryl,F.,Zanuck
10,1938,Outstanding Production,0,Lost Horizon,1937-03-02,Frank,,Capra
10,1938,Outstanding Production,0,One Hundred Men and a Girl,1937-09-05,Charles,R.,Rogers
10,1938,Outstanding Production,0,Stage Door,1937-10-08,Pandro,S.,Berman
10,1938,Outstanding Production,0,A Star Is Born,1937-04-20,David,O.,Selznick
10,1938,Best Directing,1,The Awful Truth,1937-10-21,Leo,,McCarey
10,1938,Best Directing,0,The Good Earth,1937-01-29,Sidney,,Franklin
10,1938,Best Directing,0,The Life of Emile Zola,1937-08-11,William,,Dieterle
10,1938,Best Directing,0,Stage Door,1937-10-08,Gregory,La,Cava
10,1938,Best Directing,0,A Star Is Born,1937-04-20,William,A.,Wellman
10,1938,Best Actor,1,Captains Courageous,1937-05-11,Spencer,,Tracy
10,1938,Best Actor,0,Conquest,1937-10-22,Charles,,Boyer
10,1938,Best Actor,0,A Star Is Born,1937-04-20,Fredric,,March
10,1938,Best Actor,0,Night Must Fall,1937-04-30,Robert,,Montgomery
10,1938,Best Actor,0,The Life of Emile Zola,1937-08-11,Paul,,Muni
10,1938,Best Actress,1,The Good Earth,1937-01-29,Luise,,Rainer
10,1938,Best Actress,0,The Awful Truth,1937-10-21,Irene,,Dunne
10,1938,Best Actress,0,Camille,1936-12-12,Greta,,Garbo
10,1938,Best Actress,0,A Star Is Born,1937-04-20,Janet,,Gaynor
10,1938,Best Actress,0,Stella Dallas,1937-08-06,Barbara,,Stanwyck
10,1938,Best Actor in a Supporting Role,1,The Life of Emile Zola,1937-08-11,Joseph,,Schildkraut
10,1938,Best Actor in a Supporting Role,0,The Awful Truth,1937-10-21,Ralph,,Bellamy
10,1938,Best Actor in a Supporting Role,0,The Hurricane,1937-11-09,Thomas,,Mitchell
10,1938,Best Actor in a Supporting Role,0,Lost Horizon,1937-03-02,H.,B.,Warner
10,1938,Best Actor in a Supporting Role,0,Topper,1937-07-16,Roland,,Young
10,1938,Best Actress in a Supporting Role,1,In Old Chicago,1938-01-06,Alice,,Brady
10,1938,Best Actress in a Supporting Role,0,Stage Door,1937-10-08,Andrea,,Leeds
10,1938,Best Actress in a Supporting Role,0,Stella Dallas,1937-08-06,Anne,,Shirley
10,1938,Best Actress in a Supporting Role,0,Dead End,1937-08-27,Claire,,Trevor
10,1938,Best Actress in a Supporting Role,0,Night Must Fall,1937-04-30,May,,Whitty
10,1938,Best Writing (Original Story),1,A Star Is Born,1937-04-20,William,A.,Wellman
10,1938,Best Writing (Original Story),0,Black Legion,1937-01-27,Robert,,Lord
10,1938,Best Writing (Original Story),0,In Old Chicago,1938-01-06,Niven,,Busch
10,1938,Best Writing (Original Story),0,The Life of Emile Zola,1937-08-11,\N,,\N
10,1938,Best Writing (Original Story),0,One Hundred Men and a Girl,1937-09-05,Hanns,,Kr?ly
10,1938,Best Writing (Screenplay),1,The Life of Emile Zola,1937-08-11,Norman,Reilly,Raine
10,1938,Best Writing (Screenplay),0,The Awful Truth,1937-10-21,\N,,\N
10,1938,Best Writing (Screenplay),0,Captains Courageous,1937-05-11,\N,,\N
10,1938,Best Writing (Screenplay),0,Stage Door,1937-10-08,Anthony,,Veiller
10,1938,Best Writing (Screenplay),0,A Star Is Born,1937-04-20,Alan,,Campbell
10,1938,Best Short Subject (One-Reel),1,The Private Life of the Gannets,1934-01-01,Pete,,Smith
10,1938,Best Short Subject (One-Reel),0,A Night at the Movies,1937-11-06,\N,,\N
10,1938,Best Short Subject (One-Reel),0,Romance of Radium,1937-10-23,Pete,,Smith
10,1938,Best Short Subject (Two-Reel),1,Torture Money,1937-01-02,\N,,\N
10,1938,Best Short Subject (Two-Reel),0,Deep South,1937-01-01,\N,,\N
10,1938,Best Short Subject (Two-Reel),0,Should Wives Work?,1937-09-10,\N,,\N
10,1938,Best Short Subject (Color),1,Penny Wisdom,1937-04-10,Pete,,Smith
10,1938,Best Short Subject (Color),0,The Man Without a Country,1937-11-27,\N,,\N
10,1938,Best Short Subject (Cartoon),1,The Old Mill,1937-11-05,Charles,,Mintz
10,1938,Best Short Subject (Cartoon),0,Educated Fish,1937-10-29,\N,,\N
10,1938,Best Music (Scoring),1,One Hundred Men and a Girl,1937-09-05,\N,,\N
10,1938,Best Music (Scoring),0,The Hurricane,1937-11-09,\N,,\N
10,1938,Best Music (Scoring),0,In Old Chicago,1938-01-06,\N,,\N
10,1938,Best Music (Scoring),0,The Life of Emile Zola,1937-08-11,\N,,\N
10,1938,Best Music (Scoring),0,Lost Horizon,1937-03-02,\N,,\N
10,1938,Best Music (Scoring),0,Make a Wish,1937-08-27,\N,,\N
10,1938,Best Music (Scoring),0,Maytime,1937-03-26,\N,,\N
10,1938,Best Music (Scoring),0,Portia on Trial,1937-11-08,\N,,\N
10,1938,Best Music (Scoring),0,The Prisoner of Zenda,1937-09-02,\N,,\N
10,1938,Best Music (Scoring),0,Quality Street,1937-03-26,\N,,\N
10,1938,Best Music (Scoring),0,Snow White and the Seven Dwarfs,1937-12-21,\N,,\N
10,1938,Best Music (Scoring),0,Something to Sing About,1937-09-30,\N,,\N
10,1938,Best Music (Scoring),0,Souls at Sea,1937-08-09,\N,,\N
10,1938,Best Music (Scoring),0,Way Out West,1937-04-16,\N,,\N
10,1938,Best Music (Song),1,Waikiki Wedding,1937-03-23,Harry,,Owens
10,1938,Best Music (Song),0,Mr. Dodd Takes the Air,1937-08-21,Harry,,Warren
10,1938,Best Music (Song),0,Vogues of 1938,1937-08-12,Sammy,,Fain
10,1938,Best Music (Song),0,Shall We Dance,1937-05-07,George,,Gershwin
10,1938,Best Music (Song),0,Artists and Models,1937-08-04,Leo,,Robin
10,1938,Best Sound Recording,1,The Hurricane,1937-11-09,Thomas,T.,Moulton
10,1938,Best Sound Recording,0,The Girl Said No,1937-10-15,A.,E.,Kaye
10,1938,Best Sound Recording,0,Hitting a New High,1937-12-24,John,O.,Aalberg
10,1938,Best Sound Recording,0,In Old Chicago,1938-01-06,Edmund,H.,Hansen
10,1938,Best Sound Recording,0,The Life of Emile Zola,1937-08-11,Nathan,,Levinson
10,1938,Best Sound Recording,0,Lost Horizon,1937-03-02,John,P.,Livadary
10,1938,Best Sound Recording,0,Maytime,1937-03-26,Douglas,,Shearer
10,1938,Best Sound Recording,0,One Hundred Men and a Girl,1937-09-05,Homer,G.,Tasker
10,1938,Best Sound Recording,0,Topper,1937-07-16,Elmer,,Raguse
10,1938,Best Sound Recording,0,Wells Fargo,1937-12-31,Loren,L.,Ryder
10,1938,Best Art Direction,1,Lost Horizon,1937-03-02,Stephen,,Goosson
10,1938,Best Art Direction,0,Conquest,1937-10-22,Cedric,,Gibbons
10,1938,Best Art Direction,0,A Damsel in Distress,1937-11-19,Carroll,,Clark
10,1938,Best Art Direction,0,Dead End,1937-08-27,Richard,,Day
10,1938,Best Art Direction,0,Every Day's a Holiday,1937-12-18,Wiard,,Ihnen
10,1938,Best Art Direction,0,The Life of Emile Zola,1937-08-11,Anton,,Grot
10,1938,Best Art Direction,0,Manhattan Merry-Go-Round,1937-11-26,John,Victor,Mackay
10,1938,Best Art Direction,0,The Prisoner of Zenda,1937-09-02,Lyle,R.,Wheeler
10,1938,Best Art Direction,0,Souls at Sea,1937-08-09,Hans,,Dreier
10,1938,Best Art Direction,0,Vogues of 1938,1937-08-12,Alexander,,Toluboff
10,1938,Best Art Direction,0,Wee Willie Winkie,1937-06-25,William,S.,Darling
10,1938,Best Art Direction,0,You're a Sweetheart,1937-12-26,Jack,,Otterson
10,1938,Best Cinematography,1,The Good Earth,1937-01-29,Karl,,Freund
10,1938,Best Cinematography,0,Dead End,1937-08-27,Gregg,,Toland
10,1938,Best Cinematography,0,Wings over Honolulu,1937-05-16,Joseph,,Valentine
10,1938,Best Film Editing,1,Lost Horizon,1937-03-02,Gene,,Havlick
10,1938,Best Film Editing,0,The Awful Truth,1937-10-21,\N,,\N
10,1938,Best Film Editing,0,Captains Courageous,1937-05-11,Elmo,,Veron
10,1938,Best Film Editing,0,The Good Earth,1937-01-29,\N,,\N
10,1938,Best Film Editing,0,One Hundred Men and a Girl,1937-09-05,Bernard,W.,Burton
10,1938,Best Dance Direction,1,A Damsel in Distress,1937-11-19,Hermes,,Pan
10,1938,Best Dance Direction,0,Ali Baba Goes to Town,1937-10-29,\N,,\N
10,1938,Best Dance Direction,0,A Day at the Races,1937-06-11,\N,,\N
10,1938,Best Dance Direction,0,"Ready, Willing, and Able",1937-03-06,\N,,\N
10,1938,Best Dance Direction,0,Thin Ice,1937-09-03,\N,,\N
10,1938,Best Dance Direction,0,Varsity Show,1937-10-04,Busby,,Berkeley
10,1938,Best Dance Direction,0,Waikiki Wedding,1937-03-23,LeRoy,,Prinz
10,1938,Best Assistant Director,1,In Old Chicago,1938-01-06,Robert,D.,Webb
10,1938,Best Assistant Director,0,Lost Horizon,1937-03-02,\N,,\N
10,1938,Best Assistant Director,0,The Life of Emile Zola,1937-08-11,\N,,\N
10,1938,Best Assistant Director,0,Souls at Sea,1937-08-09,Hal,,Walker
10,1938,Best Assistant Director,0,A Star Is Born,1937-04-20,Eric,G.,Stacey
11,1939,Outstanding Production,1,You Can't Take It with You,1938-08-23,Frank,,Capra
11,1939,Outstanding Production,0,The Adventures of Robin Hood,1938-05-14,Hal,B.,Wallis
11,1939,Outstanding Production,0,Alexander's Ragtime Band,1938-08-05,Darryl,F.,Zanuck
11,1939,Outstanding Production,0,Boys Town,1938-09-09,John,W.,Considine
11,1939,Outstanding Production,0,The Citadel,1938-11-03,Victor,,Saville
11,1939,Outstanding Production,0,Four Daughters,1938-08-09,\N,,\N
11,1939,Outstanding Production,0,La Grande Illusion,1937-06-08,\N,,\N
11,1939,Outstanding Production,0,Jezebel,1938-03-10,\N,,\N
11,1939,Outstanding Production,0,Pygmalion,1938-10-06,Gabriel,,Pascal
11,1939,Outstanding Production,0,Test Pilot,1938-04-15,Louis,D.,Lighton
11,1939,Best Directing,1,You Can't Take It with You,1938-08-23,Frank,,Capra
11,1939,Best Directing,0,Angels with Dirty Faces,1938-11-26,Michael,,Curtiz
11,1939,Best Directing,0,Boys Town,1938-09-09,Norman,,Taurog
11,1939,Best Directing,0,The Citadel,1938-11-03,King,,Vidor
11,1939,Best Directing,0,Four Daughters,1938-08-09,\N,,\N
11,1939,Best Actor,1,Boys Town,1938-09-09,Spencer,,Tracy
11,1939,Best Actor,0,Algiers,1938-08-05,Charles,,Boyer
11,1939,Best Actor,0,Angels with Dirty Faces,1938-11-26,James,,Cagney
11,1939,Best Actor,0,The Citadel,1938-11-03,Robert,,Donat
11,1939,Best Actor,0,Pygmalion,1938-10-06,Leslie,,Howard
